id_PEP,kids_actual,kids_expected,wife_actual,wife_expected,total_property_assets,total_property_assets_divide_income,sum_income,am_avto,am_avto_without_price,am_real_estate,am_real_estate_without_price,am_land,am_land_without_price,no_real_estate_adress,no_real_estate_region,sum_act_property_cash,sum_act_property_cash_divide_sum_prev_property_cash,sum_prev_property_cash,sum_act_sale_property,sum_prev_sale_property,sum_income_divide_sum_act_property_minus_sum_prev_property,sum_taken_teaching_dopwork,sum_taken_teaching_dopwork_divide_sum_income,sum_royalty,sum_royalty_divide_sum_income,sum_income_assets,sum_spending,sum_present,sum_prize,am_car2013_less150,am_lux_car,sum_cash,sum_cash_assets,sum_prev_cash_assets,sum_cash_min_year,sum_cash_min_year_divide_sum_income_min_year,sum_income_min_year,sum_spending_divide_sum_income,am_company_noBeneficInform,am_company,sum_money_spending,sum_crypto,am_live_property_rent_300more
47440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615114.4,1739478.2088,1458445.262,,,,,,,,,
47441,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47442,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47444,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47447,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1503727.2,,,1587267.6,14.1598,112097.0,,,,,,
47450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794055.2,,,,,,,,,,,
47451,,,,,,,325711.0,,,,,,,,,,,,,,,231326.0,71.0219,,,,,,,,,,278468.0,277714.6,,,,,,,,,
47454,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2453727.2,,,,,,,,,,,
47456,,,,,,,,,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47459,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47460,,,,,,,,,,,,,,,,,,,,,,,,,,,,266685.0,,,,,,,,,,,,,,,
47464,,,,,,,,,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47468,,,,,5719360.0,10.294,555603.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,5719360.0,,,5719360.0,10.294,555603.0,,1.0,,,,
47480,,,,,,,,,,,,,,,,,,,,,,,,,,,,271410.0,,,,,,,,,,,,,,,
47488,1.0,2.0,0.0,0.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47509,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47512,,,,,,,,,,,,,,,,593428.0,14.8105,40068.0,,,,,,,,,,,,,,,,,,,,,,,,,
47519,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794055.2,,,,,,,,,,,
47529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
47530,,,,,,,,,,,,,,,,,,,,,,,,,,,,630000.0,,,,1967888.8,,,,,,,,,,,
47531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835404.0,7.3269,114019.0,,,,,,
47534,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47535,,,,,4522924.0,19.0495,237430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47536,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3118841.6,,,,,,,,,,,
47537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648830.44,514433.58,,,,,,,,,
47538,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47540,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47542,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47543,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47544,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47546,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47548,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47550,,,,,,,,,,,,,,,,,,,,,,,,,,,,100000.0,,,,,,,,,,,,,,,
47552,1.0,2.0,0.0,0.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47553,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47554,,,,,,,,,,1.0,1.0,,,,,326945.0,5.0299,65000.0,,,,,,,,,,,,,,,,,,,,,,,,,
47555,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47556,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47557,,,,,8546811.0,461.9898,18500.0,,,,,,,,,,,,,,,,,,,,1343100.0,,,,,6961700.0,,,8354040.0,20.383,409853.0,7260.0,,,,,
47560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561905.6,3381948.6,1759769.4,,,,,,,,,
47563,,,,,,,,,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47566,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47569,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47572,,,,,,,,,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47574,,,,,5520308.0,23.5477,234431.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,3684680.0,3684680.0,2784680.0,,,,,,,,,
47577,1.0,3.0,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47579,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2835924.4,,,,,,,,,,,
47580,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,6878159.6,6.018,1142932.0,,,,,,
47581,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47583,,,,,,,,,,,,,,,,727387.0,9.1842,79200.0,,,,,,,,,,,,,,,,,,,,,,,,,
47584,,,,,,,,2.0,2.0,2.0,2.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
47585,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47586,,,,,,,225946.0,,,,,2.0,2.0,,,,,,,,,95097.0,42.0884,,,,,,,,,,,,,,,,,,,,
47589,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47591,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47592,,,,,,,,,,,,,,,,2202752.0,5.7295,384461.0,,,,,,,,,,1076000.0,,,1.0,,,,,,,,,,,,
47594,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47595,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,835404.0,30.2683,27600.0,,,,,,
47600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
47602,,,,,5840875.6,18.5885,314220.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
47603,,,,,,,,,,2.0,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47604,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47605,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47607,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,3049000.0,,,,,,,,,,,
47611,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47612,0.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47613,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47614,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47616,,,,,,,,,,1.0,1.0,,,,,326945.0,5.0299,65000.0,,,,,,,,,,,,,,,,,,,,,,,,,
47630,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47666,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47684,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47709,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47713,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47729,,,,,,,201965.0,,,1.0,1.0,2.0,2.0,,,,,,,,,104373.0,51.6788,,,,,,,,,,,,,,,,,,,,
47734,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47755,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,6922466.0,311.206,22244.0,,,,,,
47787,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076000.0,,,1.0,,,,,,,,,,,,
47799,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47800,,,,,,,90628.0,,,,,,,,,,,,,,,,,,,,210000.0,,,,,,,,,,,231.7165,,,,,
47803,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
47804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018577.36,4335488.36,3924766.12,2937684.32,15.5538,188873.0,,1.0,,,,
47805,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1647267.6,,,,,,,,,,,
47806,0.0,1.0,1.0,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
47808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3620084.0,,,,,,,,,,,
47809,,,,,,,2763517.0,1.0,1.0,,,,,,,,,,,,,2083810.0,75.4043,,,,,,,,,1949890.0,,,,,,,,,,,
47812,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,3000000.0,,,1.0,,,,,,,,,,,,
47815,,,,,,,653124.0,,,,,,,0.0,0.0,,,,,,,,,318224.0,0.4872,853124.0,1958160.0,,,1.0,,,,,,,,299.8144,,,,,
47817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9984782.4,,,,,,,3.0,,,311808.0,
47818,,,,,3057639.0,34.6538,88234.0,,,,,,,,,,,,,,,,,,,,,,,,,2663478.0,,,2663478.0,30.1865,88234.0,,1.0,,,,
47819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
47820,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47821,,,,,,,2239926.0,,,,,,,,,,,,,,,,,,,,2749408.0,100000.0,,,1.0,,,,,,,122.7455,,,,,
47823,,,,,,,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47824,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47837,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47860,0.0,1.0,0.0,0.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47874,,,,,,,,,,,,,,,,1166165.4,8.3756,139234.0,,,,,,,,,,,,,,,,,,,,,,,,,
47891,,,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12520.0,
47905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018577.36,4335488.36,3924766.12,2937684.32,15.5538,188873.0,,,,,,
47906,0.0,1.0,0.0,0.0,,,,,,1.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47913,,,,,,,33984.0,,,,,,,,,,,,,,,33984.0,100.0,,,,,,,,,,,,,,,,,,,,
47914,,,,,15815457.312,310.8445,50879.0,,,,,,,,,,,,,,,,,,,,374856.0,,,,,6593941.6,,,6593941.6,129.6005,50879.0,736.7598,2.0,,,4423185.712,
47917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
47918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6265530.0,,,,,,,,,,,
47919,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,3300000.0,,,,,,,6.0,,,,
47921,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,392526.2232,220166.0,,,,,,,,,
47923,,,,,20143556.0,20.0874,1002796.0,,,,,,,,,,,,,,,,,,,3952072.0,5100000.0,,,,2.0,2949276.0,,,,,,508.578,,,,,
47924,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47926,,,,,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392340.0,5.2874,263330.0,,,,,,
47928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892340.0,,,1392340.0,7.0084,198666.0,,,,,,
47929,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417702.0,5.2593,79421.0,,,,,,
47931,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47934,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2054772.26,,,,,,,,,,,
47936,,,,,,,,,,,,,,,,,,,,,,,,,,,,120178.0,,,2.0,,,,,,,,,,,,
47938,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47940,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1587267.6,,,,,,,,,,,
47943,,,,,12711325.128,49.3224,257719.0,,,,,,,,,,,,,,,,,,,,,,,,,11976594.128,,,12302161.704,143.7588,85575.0,,,,,,
47945,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47946,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47947,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47948,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1620282.2,,,,,,,,,,,
47950,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,1633106.0,,,,,,,,,,,
47953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720808.0,61.9999,27755.0,,,,,,
47955,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47957,,,,,,,,1.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,662448.4,6.5614,100961.0,,,,,,
47961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
47963,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47965,,,,,,,,4.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.9276,
47967,,,,,2427040.4,11.7482,206589.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2427040.4,2427040.4,1157427.0,974638.0,6.6257,147100.0,,,,,,
47970,,,,,3935380.4,33.4895,117511.0,,,,,,,,,,,,,,,,,,,,,,,,,3115380.4,,,931097.6,13.5947,68490.0,,,,,,
47973,,,,,,,,,,,,2.0,2.0,,,143956.0,11.3736,12657.0,,,,,,,,,,,,,,,,,,,,,,,,,
47974,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47975,3.0,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47976,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47977,0.0,1.0,0.0,0.0,18459125.0,11.5408,1599464.0,7.0,1.0,1.0,1.0,7.0,7.0,,,,,,,,,,,,,,,,,,,12113358.0,,,12531060.0,6.1104,2050767.0,,,,,,
47978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
47979,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
47982,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47983,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,617942999.0,,
47984,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,2589752.4,2589752.4,737735.4,,,,,,,,,
47985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4408330.4,,,4408330.4,32.9886,133632.0,,,,,,
47986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1917727.6,,,,,,,,,,,
47988,,,,,,,47130.0,,,,,,,,,,,,,,,,,,,,49000.0,,,,,,,,,,,103.9677,,,,,
47990,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47992,1.0,2.0,1.0,1.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,3999282.12,,,,,,,2.0,1.0,25000000.0,,
48007,,,,,,,,,,,,2.0,2.0,,,744061.0,5.0558,147171.0,,,,,,,,,,,,,,,,,,,,,,,,,
48009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2054772.26,,,,,,,,,,,
48011,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48042,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48048,,,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,2.0,3300000.0,,,,,,,,,,,
48081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417702.0,5.2593,79421.0,,,,,,
48087,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48119,,,,,,,29319.0,,,,,,,,,,,,,,,12819.0,43.7225,,,,,,,,,,,,700553.0,23.8942,29319.0,,,,,,
48120,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,504398.0,430632.0,,,,,,,,,
48121,,,,,,,,,,4.0,3.0,5.0,4.0,,,,,,,,,,,,,,,,,,2.0,9729000.0,,,,,,,5.0,,,2507900.0,
48149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587267.6,,,,,,,,,,,
48151,0.0,1.0,0.0,0.0,,,336330.0,,,,,,,,,,,,,,,,,,,,273923.0,,,,,,,,1475880.4,11.2216,131521.0,81.4447,,,,,
48159,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501339.0,203869.0,,,,,,,,,
48177,,,,,,,,,,3.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
48188,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48192,,,,,,,,,,,,2.0,2.0,,,143956.0,11.3736,12657.0,,,,,,,,,,,,,,,,,,,,,,,,,
48195,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48202,,,,,,,,6.0,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48204,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48208,,,,,,,,,,,,,,,,1229728.56,5.0527,243381.8,,,,,,,,,,,,,,,,,,,,,,,,,
48209,,,,,24380000.0,11.5642,2108230.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,21000000.0,,,27000000.0,5.5222,4889333.0,,1.0,,,,
48212,0.0,1.0,0.0,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48213,,,,,541879.0,13.7306,39465.0,,,,,,,,,,,,,,,,,,,39465.0,262450.0,,,,,,,,,,,665.0196,,,,,
48214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304234.0,12.2759,24783.0,,,,,,
48216,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
48217,,,,,1751791.2,10.3673,168972.0,,,1.0,1.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48218,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48219,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48221,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48224,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,200000.0,,,,,,,,,,,,,,,
48225,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48227,,,,,,,,2.0,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48228,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48229,1.0,2.0,1.0,1.0,,,,,,,,,,,,577800.0,5.7780000000000005,100000.0,,,,,,,,,,300000.0,,,,,,,,,,,,,,,
48230,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48231,1.0,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48232,0.0,2.0,1.0,1.0,,,898162.0,1.0,1.0,,,,,,,,,,,,,297234.0,33.0936,,,,,,,,,5778706.0,,,5780036.4,8.2758,698424.0,,,,,,
48233,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48236,,,,,,,246000.0,,,,,,,,,,,,,,,135600.0,55.122,,,,,,,,,,,,,,,,,,,,
48238,,,,,1692340.0,43.0654,39297.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1692340.0,,,1692340.0,43.0654,39297.0,,,,,,
48239,,,,,6889892.0,45.6046,151079.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,5963892.0,,,6242360.0,5.5113,1132649.0,,,,,50000.0,
48240,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2199897.2,,,,,,,,,,,
48241,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2725294.24,,,2647843.6,51.0802,51837.0,,,,,,
48242,,,,,16041897.4552,20.1317,796846.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,14745364.6,,,14744360.4,45.6697,322848.0,,,,,,
48243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,
48244,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48245,,,,,,,,,,1.0,1.0,1.0,1.0,,,245200.0,5.7694,42500.0,,,,,,,,,,,,,,,,,,,,,,,,,
48246,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48247,0.0,2.0,1.0,1.0,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48288,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48300,1.0,2.0,0.0,0.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,300000.0,,,,,,,,,,,,,,,
48373,,,,,,,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1919193.6,,,,,,,1.0,,,,
48374,,,,,,,,,,,,,,,,200000.0,9.0975,21984.0,,,,,,,,,,,,,,,,,,,,,,,,,
48376,,,,,,,99788.0,,,,,,,,,,,,,,,,,,,,300862.0,,,,,,,,,,,301.5012,,1.0,2261688.0,,
48378,0.0,1.0,1.0,1.0,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48379,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
48383,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48384,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,5444049.4,,,,,,,,,,,
48385,,,,,2671314.7276,17.1336,155911.0,,,1.0,1.0,,,0.0,0.0,,,,,,,,,,,,148000.0,,,,,2449276.0,,,2449276.0,15.7094,155911.0,94.926,,,,,
48386,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,2227744.0,,,,,,,,,,,
48391,0.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48392,,,,,,,,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48393,,,,,,,878939.0,,,,,,,,,,,,,,,680000.0,77.366,,,,,,,,1.0,,,,,,,,,,,,
48395,,,,,,,516434.0,,,,,,,,,,,,,,,,,,,617114.0,917549.0,,,,1.0,,,,,,,177.6701,,,,,
48397,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48398,,,,,5864828.0,24.6104,238307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48399,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48401,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5430126.0,,,,,,,,,,,
48403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,725936.32,699541.0,,,,,,,,,
48405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,
